,Ordinary Shares Number,Share Issued,Tangible Book Value,Invested Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Total Liabilities Net Minority Interest,Total Assets,ticker,date,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
112,93301746.0,101675858.0,341087000.0,355847000.0,341237000.0,355847000.0,355997000.0,355997000.0,355997000.0,201240000.0,557237000.0,FIZZ,2021-04-30,FIZZ,National Beverage Corp. - Common Stock,Q,N,N,100.0,N,N
113,93232256.0,101606368.0,437427000.0,452187000.0,437577000.0,452187000.0,452337000.0,452337000.0,452337000.0,196309000.0,648646000.0,FIZZ,2020-04-30,FIZZ,National Beverage Corp. - Common Stock,Q,N,N,100.0,N,N
114,12035592.0,12035592.0,108795.0,282338.0,108800.0,108795.0,108800.0,108800.0,108800.0,2095518.0,2204318.0,PXMD,2022-12-31,PXMD,"PaxMedica, Inc. - Common stock",S,N,D,100.0,N,N
115,10016381.0,10016381.0,-10109133.0,-10109133.0,-10108863.0,-10109133.0,-10108863.0,-10108863.0,-10108863.0,10757729.0,648866.0,PXMD,2021-12-31,PXMD,"PaxMedica, Inc. - Common stock",S,N,D,100.0,N,N
116,7333333.0,7333333.0,-4628809.0,-4017168.0,-4628539.0,-4628809.0,-4628539.0,-4628539.0,-4628539.0,5752164.0,1123625.0,PXMD,2020-12-31,PXMD,"PaxMedica, Inc. - Common stock",S,N,D,100.0,N,N
117,7333333.0,7333333.0,-863828.0,-863828.0,-98301.0,-863828.0,-98301.0,-98301.0,-98301.0,123248.0,24947.0,PXMD,2019-12-31,PXMD,"PaxMedica, Inc. - Common stock",S,N,D,100.0,N,N
118,9410473.0,9410473.0,14930000.0,14930000.0,37295000.0,14930000.0,37295000.0,37295000.0,37295000.0,12180000.0,49475000.0,FGFPP,2022-12-31,FGFPP,"FG Financial Group, Inc.  - 8.00% Cumulative Series A Preferred Stock",G,N,N,100.0,N,N
119,6497205.0,6497205.0,11644000.0,11644000.0,34009000.0,11644000.0,34009000.0,34009000.0,34009000.0,6820000.0,40829000.0,FGFPP,2021-12-31,FGFPP,"FG Financial Group, Inc.  - 8.00% Cumulative Series A Preferred Stock",G,N,N,100.0,N,N
120,4988310.0,6269821.0,16693000.0,16693000.0,34193000.0,16693000.0,34193000.0,34193000.0,34193000.0,512000.0,34705000.0,FGFPP,2020-12-31,FGFPP,"FG Financial Group, Inc.  - 8.00% Cumulative Series A Preferred Stock",G,N,N,100.0,N,N
121,6065948.0,6217307.0,45415000.0,45415000.0,62915000.0,45415000.0,62915000.0,62915000.0,62915000.0,539000.0,63454000.0,FGFPP,2019-12-31,FGFPP,"FG Financial Group, Inc.  - 8.00% Cumulative Series A Preferred Stock",G,N,N,100.0,N,N
122,4965901.0,4965901.0,14922000.0,14922000.0,14922000.0,14922000.0,14922000.0,14922000.0,14922000.0,8406000.0,23328000.0,XCUR,2022-12-31,XCUR,"Exicure, Inc. - Common Stock",S,N,D,100.0,N,N
123,3626104.0,3626104.0,11232000.0,18105000.0,11232000.0,11232000.0,11232000.0,11232000.0,11232000.0,53636000.0,64868000.0,XCUR,2021-12-31,XCUR,"Exicure, Inc. - Common Stock",S,N,D,100.0,N,N
124,2921711.0,2921711.0,61506000.0,78095000.0,61506000.0,61506000.0,78095000.0,61506000.0,61506000.0,38938000.0,100444000.0,XCUR,2020-12-31,XCUR,"Exicure, Inc. - Common Stock",S,N,D,100.0,N,N
125,2868975.0,2868975.0,80747000.0,85712000.0,80747000.0,80747000.0,80747000.0,80747000.0,80747000.0,34516000.0,115263000.0,XCUR,2019-12-31,XCUR,"Exicure, Inc. - Common Stock",S,N,D,100.0,N,N
126,43125000.0,43125000.0,290190966.0,291690966.0,290190966.0,290190966.0,291690966.0,290190966.0,290190966.0,56602720.0,346793686.0,WALD,2021-12-31,WALD,Waldencast plc - Class A Ordinary Share,S,N,E,100.0,N,N
127,43125000.0,43125000.0,-10951.0,-10951.0,-10951.0,-10951.0,-10951.0,-10951.0,-10951.0,177743.0,166792.0,WALD,2020-12-31,WALD,Waldencast plc - Class A Ordinary Share,S,N,E,100.0,N,N
128,28750000.0,28750000.0,230109204.0,230309204.0,230109204.0,230109204.0,230109204.0,230109204.0,230109204.0,4967616.0,235076820.0,WWACU,2022-12-31,WWACU,Worldwide Webb Acquisition Corp. - Unit,S,N,N,100.0,N,N
129,28750000.0,28750000.0,212158512.0,212366973.0,212158512.0,212158512.0,212158512.0,212158512.0,212158512.0,21368456.0,233526968.0,WWACU,2021-12-31,WWACU,Worldwide Webb Acquisition Corp. - Unit,S,N,N,100.0,N,N
130,22691649.0,22725116.0,64914000.0,86224000.0,64914000.0,86224000.0,86224000.0,86224000.0,86224000.0,118438000.0,204662000.0,PFSW,2022-12-31,PFSW,"PFSweb, Inc. - Common Stock",S,N,N,100.0,N,N
131,22098079.0,22131546.0,187558000.0,210087000.0,187558000.0,209776000.0,209865000.0,209776000.0,209776000.0,116690000.0,326466000.0,PFSW,2021-12-31,PFSW,"PFSweb, Inc. - Common Stock",S,N,N,100.0,N,N
132,20375091.0,20408558.0,6083000.0,94850000.0,6083000.0,52363000.0,91436000.0,52363000.0,52363000.0,160798000.0,213161000.0,PFSW,2020-12-31,PFSW,"PFSweb, Inc. - Common Stock",S,N,N,100.0,N,N
133,19432410.0,19465877.0,314000.0,84642000.0,314000.0,46842000.0,81671000.0,46842000.0,46842000.0,156766000.0,203608000.0,PFSW,2019-12-31,PFSW,"PFSweb, Inc. - Common Stock",S,N,N,100.0,N,N
134,37500000.0,37500000.0,297918518.0,297918518.0,297918518.0,297918518.0,297918518.0,297918518.0,297918518.0,12642163.0,310560681.0,ACABU,2022-12-31,ACABU,Atlantic Coastal Acquisition Corp. II - Unit,G,N,N,100.0,N,N
135,37500000.0,37500000.0,23207.0,123484.0,23207.0,23207.0,23207.0,23207.0,23207.0,338165.0,361372.0,ACABU,2021-12-31,ACABU,Atlantic Coastal Acquisition Corp. II - Unit,G,N,N,100.0,N,N
136,37500000.0,37500000.0,24000.0,54000.0,24000.0,24000.0,24000.0,24000.0,24000.0,151634.0,175634.0,ACABU,2021-10-31,ACABU,Atlantic Coastal Acquisition Corp. II - Unit,G,N,N,100.0,N,N
137,32221855.0,32221855.0,-417024000.0,823853000.0,-304733000.0,308870000.0,933008000.0,421161000.0,421161000.0,692298000.0,1113459000.0,UPLD,2022-12-31,UPLD,"Upland Software, Inc. - Common Stock",G,N,N,100.0,N,N
138,31096548.0,31096548.0,-421104000.0,834618000.0,-421104000.0,316288000.0,831451000.0,316288000.0,316288000.0,712719000.0,1029007000.0,UPLD,2021-12-31,UPLD,"Upland Software, Inc. - Common Stock",G,N,N,100.0,N,N
139,29987114.0,29987114.0,-356958000.0,828218000.0,-356958000.0,306615000.0,825052000.0,306615000.0,306615000.0,704605000.0,1011220000.0,UPLD,2020-12-31,UPLD,"Upland Software, Inc. - Common Stock",G,N,N,100.0,N,N
140,25250120.0,25250120.0,-416000000.0,737935000.0,-416000000.0,212861000.0,734742000.0,212861000.0,212861000.0,685206000.0,898067000.0,UPLD,2019-12-31,UPLD,"Upland Software, Inc. - Common Stock",G,N,N,100.0,N,N
141,32935294.0,32935294.0,3285799.0,4755952.0,3285799.0,4651256.0,4704295.0,4651256.0,4651256.0,6430350.0,11081606.0,BACK,2022-12-31,BACK,"IMAC Holdings, Inc. - Common Stock",S,N,D,100.0,N,N
142,26218167.0,26876409.0,7493796.0,18312245.0,7493796.0,17953061.0,18057758.0,17953061.0,17953061.0,9276132.0,27229193.0,BACK,2021-12-31,BACK,"IMAC Holdings, Inc. - Common Stock",S,N,D,100.0,N,N
143,12747055.0,12839972.0,1779811.0,14918265.0,1779811.0,10432058.0,12390941.0,7813154.0,10432058.0,11932852.0,19746006.0,BACK,2020-12-31,BACK,"IMAC Holdings, Inc. - Common Stock",S,N,D,100.0,N,N
144,8913258.0,8913258.0,807723.0,13629071.0,807723.0,10017491.0,12126556.0,7937292.0,10017491.0,12480786.0,20418078.0,BACK,2019-12-31,BACK,"IMAC Holdings, Inc. - Common Stock",S,N,D,100.0,N,N
145,31269000.0,69479000.0,-16978000.0,768218000.0,-16978000.0,355249000.0,730718000.0,355249000.0,355249000.0,993304000.0,1348553000.0,CSGS,2022-12-31,CSGS,"CSG Systems International, Inc. - Common Stock",Q,N,N,100.0,N,N
146,32495000.0,69208000.0,28315000.0,811328000.0,28315000.0,436609000.0,573828000.0,440244000.0,436609000.0,946905000.0,1387149000.0,CSGS,2021-12-31,CSGS,"CSG Systems International, Inc. - Common Stock",Q,N,N,100.0,N,N
147,32713000.0,68693000.0,75608000.0,773612000.0,75608000.0,422395000.0,759549000.0,422395000.0,422395000.0,909605000.0,1332000000.0,CSGS,2020-12-31,CSGS,"CSG Systems International, Inc. - Common Stock",Q,N,N,100.0,N,N
148,32891000.0,68247000.0,49867000.0,753484000.0,49867000.0,396662000.0,743171000.0,396662000.0,396662000.0,886368000.0,1283030000.0,CSGS,2019-12-31,CSGS,"CSG Systems International, Inc. - Common Stock",Q,N,N,100.0,N,N
149,78762701.0,78762701.0,21511235.0,21765100.0,21512027.0,21765100.0,21765892.0,21765892.0,21765892.0,3968752.0,25734644.0,POAI,2022-12-31,POAI,Predictive Oncology Inc. - Common Stock,S,N,N,100.0,N,N
150,3280729.0,3280729.0,29444984.0,40264892.0,29445776.0,40264892.0,40265684.0,40265684.0,40265684.0,3505587.0,43771271.0,POAI,2021-12-31,POAI,Predictive Oncology Inc. - Common Stock,S,N,N,100.0,N,N
151,19804787.0,19804787.0,-3570004.0,7073814.0,-3569212.0,2641889.0,2642681.0,2642681.0,2642681.0,10417755.0,13060436.0,POAI,2020-12-31,POAI,Predictive Oncology Inc. - Common Stock,S,N,N,100.0,N,N
152,202832.0,202832.0,-8144179.0,15991323.0,-8108384.0,11195523.0,11231318.0,11231318.0,11231318.0,11144192.0,22375510.0,POAI,2019-12-31,POAI,Predictive Oncology Inc. - Common Stock,S,N,N,100.0,N,N
153,1744913.0,1744913.0,-578693.0,627807.0,-578693.0,-25677.0,-25677.0,-25677.0,-25677.0,10976327.0,10950650.0,TCBP,2022-12-31,TCBP,TC BioPharm (Holdings) plc - American Depositary Shares,S,N,D,100.0,N,N
154,390952.0,390952.0,-17042626.0,-9752839.0,-17042626.0,-16559049.0,-16559049.0,-16559049.0,-16559049.0,24582645.0,8023596.0,TCBP,2021-12-31,TCBP,TC BioPharm (Holdings) plc - American Depositary Shares,S,N,D,100.0,N,N
155,390952.0,390952.0,-3770909.0,-3347072.0,-3770909.0,-3347072.0,-3347072.0,-3347072.0,-3347072.0,10613713.0,7266641.0,TCBP,2020-12-31,TCBP,TC BioPharm (Holdings) plc - American Depositary Shares,S,N,D,100.0,N,N
156,390952.0,390952.0,-2845043.0,-2539415.0,-2845043.0,-2539415.0,-2539415.0,-2539415.0,-2539415.0,12679231.0,10139816.0,TCBP,2019-12-31,TCBP,TC BioPharm (Holdings) plc - American Depositary Shares,S,N,D,100.0,N,N
157,35937500.0,35937500.0,280272194.0,280361044.0,280272194.0,280272194.0,280272194.0,280272194.0,280272194.0,10795319.0,291067513.0,GAMC,2022-12-31,GAMC,Golden Arrow Merger Corp. - Class A Common Stock,S,N,N,100.0,N,N
158,35937500.0,35937500.0,270425483.0,270566850.0,270425483.0,270425483.0,270425483.0,270425483.0,270425483.0,17810316.0,288235799.0,GAMC,2021-12-31,GAMC,Golden Arrow Merger Corp. - Class A Common Stock,S,N,N,100.0,N,N
159,25000000.0,25000000.0,193043920.0,193043920.0,193043920.0,193043920.0,193043920.0,193043920.0,193043920.0,10517290.0,203561210.0,FICVU,2022-12-31,FICVU,Frontier Investment Corp - Units,S,N,N,100.0,N,N
160,25000000.0,25000000.0,186530114.0,186530114.0,186530114.0,186530114.0,186530114.0,186530114.0,186530114.0,14984375.0,201514489.0,FICVU,2021-12-31,FICVU,Frontier Investment Corp - Units,S,N,N,100.0,N,N
161,6185255.0,6185255.0,18342339.0,,18342339.0,18342339.0,,18342339.0,18342339.0,223230.0,18565569.0,MCVT,2022-12-31,MCVT,"Mill City Ventures III, Ltd. - Common Stock",S,N,N,100.0,N,N
162,4795739.0,4795739.0,13414049.0,,13414049.0,13414049.0,,13414049.0,13414049.0,3283782.0,16697831.0,MCVT,2021-12-31,MCVT,"Mill City Ventures III, Ltd. - Common Stock",S,N,N,100.0,N,N
163,4793739.0,4793739.0,11640887.0,,11640887.0,11640887.0,,11640887.0,11640887.0,869996.0,12510883.0,MCVT,2020-12-31,MCVT,"Mill City Ventures III, Ltd. - Common Stock",S,N,N,100.0,N,N
164,4918845.0,4918845.0,10068533.0,,10068533.0,10068533.0,,10068533.0,10068533.0,69971.0,10138504.0,MCVT,2019-12-31,MCVT,"Mill City Ventures III, Ltd. - Common Stock",S,N,N,100.0,N,N
165,28750000.0,28750000.0,221172857.0,221172857.0,221172857.0,221172857.0,221172857.0,221172857.0,221172857.0,13495731.0,234668588.0,IXAQW,2022-12-31,IXAQW,IX Acquisition Corp. - Warrant,G,N,N,100.0,N,N
166,28750000.0,28750000.0,211866072.0,211866072.0,211866072.0,211866072.0,211866072.0,211866072.0,211866072.0,20385793.0,232251865.0,IXAQW,2021-12-31,IXAQW,IX Acquisition Corp. - Warrant,G,N,N,100.0,N,N
167,112824183.0,112824183.0,-38940000.0,284994000.0,-38940000.0,-941000.0,27469000.0,-1878000.0,-941000.0,462065000.0,460187000.0,PROCW,2022-12-31,PROCW,"Procaps Group, S.A. - Warrants",G,N,N,100.0,N,N
168,112824183.0,112824183.0,-74374000.0,215966000.0,-74374000.0,-37400000.0,141320000.0,-38340000.0,-37400000.0,500475000.0,462135000.0,PROCW,2021-12-31,PROCW,"Procaps Group, S.A. - Warrants",G,N,N,100.0,N,N
169,112824183.0,112824183.0,-289901000.0,199063000.0,-289901000.0,-255455000.0,84283000.0,-254678000.0,-255455000.0,614216000.0,359538000.0,PROCW,2020-12-31,PROCW,"Procaps Group, S.A. - Warrants",G,N,N,100.0,N,N
170,112824183.0,112824183.0,-274514000.0,176144000.0,-274514000.0,-244293000.0,76169000.0,-243947000.0,-244293000.0,581675000.0,337728000.0,PROCW,2019-12-31,PROCW,"Procaps Group, S.A. - Warrants",G,N,N,100.0,N,N
171,120222057.0,123000557.0,2542414000.0,2631117000.0,2542414000.0,3950531000.0,6581648000.0,3950531000.0,3950531000.0,37278405000.0,41228936000.0,PACWP,2022-12-31,PACWP,"PacWest Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
172,119584854.0,122105853.0,2548937000.0,863283000.0,2548937000.0,3999630000.0,4862913000.0,3999630000.0,3999630000.0,36443714000.0,40443344000.0,PACWP,2021-12-31,PACWP,"PacWest Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
173,118414853.0,120736834.0,2492640000.0,470812000.0,2492640000.0,3594951000.0,4065763000.0,3594951000.0,3594951000.0,25903491000.0,29498442000.0,PACWP,2020-12-31,PACWP,"PacWest Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
174,119781605.0,121890008.0,2367633000.0,2217217000.0,2367633000.0,4954697000.0,7171914000.0,4954697000.0,4954697000.0,21816109000.0,26770806000.0,PACWP,2019-12-31,PACWP,"PacWest Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",Q,N,N,100.0,N,N
175,9180500.0,9180500.0,61794964.0,61794964.0,61794964.0,61794964.0,61794964.0,61794964.0,61794964.0,171145.0,61966109.0,ATMV,2022-12-31,ATMV,AlphaVest Acquisition Corp - Ordinary Shares,G,N,N,100.0,N,N
176,2240091.0,2240091.0,5979000.0,11839000.0,5979000.0,6445000.0,10231000.0,6445000.0,6445000.0,17422000.0,23867000.0,PSTV,2022-12-31,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",S,N,N,100.0,N,N
177,1034001.0,1034001.0,10413000.0,17449000.0,10413000.0,10836000.0,15841000.0,10836000.0,10836000.0,11145000.0,21981000.0,PSTV,2021-12-31,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",S,N,N,100.0,N,N
178,6749028.0,6749028.0,2573000.0,9366000.0,2573000.0,3031000.0,3031000.0,3031000.0,3031000.0,9074000.0,12105000.0,PSTV,2020-12-31,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",S,N,N,100.0,N,N
179,258705.0,258705.0,788000.0,12220000.0,788000.0,1160000.0,1160000.0,1160000.0,1160000.0,22069000.0,23229000.0,PSTV,2019-12-31,PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",S,N,N,100.0,N,N
180,34375000.0,34375000.0,13996435.0,15405616.0,13996435.0,13996435.0,13996435.0,13996435.0,13996435.0,21515475.0,35511910.0,ADERW,2022-12-31,ADERW,26 Capital Acquisition Corp. - Warrant,S,N,N,100.0,N,N
181,34375000.0,34375000.0,249602545.0,251102545.0,249602545.0,249602545.0,249602545.0,249602545.0,249602545.0,27183068.0,276785613.0,ADERW,2021-12-31,ADERW,26 Capital Acquisition Corp. - Warrant,S,N,N,100.0,N,N
182,34375000.0,34375000.0,23982.0,298982.0,23982.0,23982.0,23982.0,23982.0,23982.0,275761.0,299743.0,ADERW,2020-12-31,ADERW,26 Capital Acquisition Corp. - Warrant,S,N,N,100.0,N,N
183,11338940.0,11338940.0,12822000.0,13220000.0,12822000.0,12822000.0,13220000.0,12822000.0,12822000.0,3190000.0,16012000.0,IINNW,2022-12-31,IINNW,Inspira Technologies Oxy B.H.N. Ltd. - Warrant,S,N,N,100.0,N,N
184,10091706.0,10091706.0,20354000.0,20656000.0,20354000.0,20354000.0,20656000.0,20354000.0,20354000.0,5516000.0,25870000.0,IINNW,2021-12-31,IINNW,Inspira Technologies Oxy B.H.N. Ltd. - Warrant,S,N,N,100.0,N,N
185,13093769.0,13093769.0,-1704000.0,-59000.0,-1704000.0,-1704000.0,-59000.0,-1704000.0,-1704000.0,2691000.0,987000.0,IINNW,2020-12-31,IINNW,Inspira Technologies Oxy B.H.N. Ltd. - Warrant,S,N,N,100.0,N,N
186,13093769.0,13093769.0,-4641000.0,44000.0,-4641000.0,-4641000.0,-4641000.0,-4641000.0,-4641000.0,5015000.0,374000.0,IINNW,2019-12-31,IINNW,Inspira Technologies Oxy B.H.N. Ltd. - Warrant,S,N,N,100.0,N,N
187,39260193.0,39260193.0,143944000.0,148022000.0,143944000.0,148022000.0,148022000.0,148022000.0,148022000.0,47774000.0,195796000.0,DIBS,2022-12-31,DIBS,"1stdibs.com, Inc. - Common Stock",G,N,N,100.0,N,N
188,37991529.0,38000086.0,149072000.0,157438000.0,149072000.0,157438000.0,157438000.0,157438000.0,157438000.0,34816000.0,192254000.0,DIBS,2021-12-31,DIBS,"1stdibs.com, Inc. - Common Stock",G,N,N,100.0,N,N
189,36596025.0,36596025.0,-252510000.0,-243946000.0,-252510000.0,-243946000.0,-243946000.0,-243946000.0,-243946000.0,325288000.0,81342000.0,DIBS,2020-12-31,DIBS,"1stdibs.com, Inc. - Common Stock",G,N,N,100.0,N,N
190,36596025.0,36596025.0,-227951000.0,-219222000.0,-227951000.0,-219222000.0,-219222000.0,-219222000.0,-219222000.0,307960000.0,88738000.0,DIBS,2019-12-31,DIBS,"1stdibs.com, Inc. - Common Stock",G,N,N,100.0,N,N
191,22370650.0,22370650.0,-3520509.0,255956.0,-3520509.0,-3520509.0,-3520509.0,-3507031.0,-3520509.0,29136071.0,25629040.0,EUDAW,2022-12-31,EUDAW,Euda Health Holdings Limited - Warrant,S,N,E,100.0,N,N
192,20191770.0,20191770.0,-761416.0,874961.0,-761416.0,521232.0,521232.0,600050.0,521232.0,7398978.0,7999028.0,EUDAW,2021-12-31,EUDAW,Euda Health Holdings Limited - Warrant,S,N,E,100.0,N,N
193,20191770.0,20191770.0,-1834508.0,296580.0,-1834508.0,-360589.0,-360589.0,-317355.0,-360589.0,6195816.0,5878461.0,EUDAW,2020-12-31,EUDAW,Euda Health Holdings Limited - Warrant,S,N,E,100.0,N,N
194,79481751.0,79481751.0,20455000.0,26815000.0,20455000.0,20916000.0,20916000.0,20916000.0,20916000.0,12586000.0,33502000.0,AQMS,2022-12-31,AQMS,"Aqua Metals, Inc. - Common Stock",S,N,N,100.0,N,N
195,70416552.0,70416552.0,26893000.0,27533000.0,26893000.0,27533000.0,27533000.0,27533000.0,27533000.0,5736000.0,33269000.0,AQMS,2021-12-31,AQMS,"Aqua Metals, Inc. - Common Stock",S,N,N,100.0,N,N
196,64461065.0,64461065.0,30320000.0,31471000.0,30320000.0,31139000.0,31442000.0,31139000.0,31139000.0,3999000.0,35138000.0,AQMS,2020-12-31,AQMS,"Aqua Metals, Inc. - Common Stock",S,N,N,100.0,N,N
197,57997780.0,57997780.0,48590000.0,58289000.0,48590000.0,49589000.0,57993000.0,49589000.0,49589000.0,19865000.0,69454000.0,AQMS,2019-12-31,AQMS,"Aqua Metals, Inc. - Common Stock",S,N,N,100.0,N,N
198,11454025.0,11454025.0,108815000.0,123965000.0,108864000.0,123965000.0,124014000.0,124014000.0,124014000.0,16368000.0,140382000.0,XOMAP,2022-12-31,XOMAP,XOMA Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,G,N,N,100.0,N,N
199,11315263.0,11315263.0,141827000.0,141827000.0,141876000.0,141827000.0,141876000.0,141876000.0,141876000.0,24686000.0,166562000.0,XOMAP,2021-12-31,XOMAP,XOMA Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,G,N,N,100.0,N,N
200,11228792.0,11228792.0,86375000.0,107227000.0,86424000.0,86375000.0,99188000.0,86424000.0,86424000.0,38861000.0,125285000.0,XOMAP,2020-12-31,XOMAP,XOMA Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,G,N,N,100.0,N,N
201,9758583.0,9758583.0,43988000.0,76265000.0,43988000.0,43988000.0,71081000.0,43988000.0,43988000.0,51736000.0,95724000.0,XOMAP,2019-12-31,XOMAP,XOMA Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,G,N,N,100.0,N,N
202,211200000.0,211200000.0,-2761600000.0,3947900000.0,-2761600000.0,629500000.0,3924900000.0,629500000.0,629500000.0,4839800000.0,5469300000.0,RXT,2022-12-31,RXT,"Rackspace Technology, Inc. - Common Stock",Q,N,N,100.0,N,N
203,201800000.0,201800000.0,-2845900000.0,4661300000.0,-2845900000.0,1327400000.0,4638300000.0,1327400000.0,1327400000.0,5001300000.0,6328700000.0,RXT,2021-12-31,RXT,"Rackspace Technology, Inc. - Common Stock",Q,N,N,100.0,N,N
204,201800000.0,201800000.0,-3023700000.0,4746400000.0,-3023700000.0,1383700000.0,4703000000.0,1383700000.0,1383700000.0,4994100000.0,6377800000.0,RXT,2020-12-31,RXT,"Rackspace Technology, Inc. - Common Stock",Q,N,N,100.0,N,N
205,199057382.0,199057382.0,-3664400000.0,4772100000.0,-3664400000.0,898800000.0,4743100000.0,898800000.0,898800000.0,5373600000.0,6272400000.0,RXT,2019-12-31,RXT,"Rackspace Technology, Inc. - Common Stock",Q,N,N,100.0,N,N
206,157461802.0,157461802.0,356427000.0,356427000.0,356427000.0,356427000.0,356427000.0,356427000.0,356427000.0,84159000.0,440586000.0,ENVX,2022-12-31,ENVX,Enovix Corporation - Common Stock,Q,N,N,100.0,N,N
207,152272287.0,152272287.0,326117000.0,326117000.0,326117000.0,326117000.0,326117000.0,326117000.0,326117000.0,156448000.0,482565000.0,ENVX,2021-12-31,ENVX,Enovix Corporation - Common Stock,Q,N,N,100.0,N,N
208,145245628.0,145245628.0,36216000.0,36216000.0,36216000.0,36216000.0,36216000.0,36216000.0,36216000.0,28748000.0,64964000.0,ENVX,2020-12-31,ENVX,Enovix Corporation - Common Stock,Q,N,N,100.0,N,N
209,7110930.0,7110930.0,52870203.0,52870203.0,52870203.0,52870203.0,52870203.0,52870203.0,52870203.0,2830656.0,55700859.0,AQU,2022-12-31,AQU,Aquaron Acquisition Corp. - Common Stock,S,N,N,100.0,N,N
210,5256250.0,5256250.0,20604.0,220604.0,20604.0,20604.0,20604.0,20604.0,20604.0,248240.0,268844.0,AQU,2021-12-31,AQU,Aquaron Acquisition Corp. - Common Stock,S,N,N,100.0,N,N
211,28750000.0,28750000.0,228423079.0,229223079.0,228423079.0,228423079.0,228423079.0,228423079.0,228423079.0,12261086.0,240684165.0,CMCAW,2023-03-31,CMCAW,Capitalworks Emerging Markets Acquisition Corp - Warrant,G,N,N,100.0,N,N
